ID,Example_ID,Language_ID,Text_ID,Original_Primary_Text,Primary_Text,Analyzed_Word,Analyzed_Word_Morphemes,Gloss,Part_Of_Speech,Original_Translated_Text,Translated_Text,Comment,Pattern,Discontinuous,Intervening,Animacy,Type,Order,Argument,Role,Positions,Value,Particle,Genre,Source
histaccigrme-1,histaccigrme-1,yab,histaccigrme,,tëwï yëye ya wïrë tojpajpë,**tëwï**	**yëye**	ya	wïrë	tojpa-jpë,,3SG	tree	ERG	1SG	hit-PST,pro	sus	post	pro	vt,,‘el árbol me golpeó’,,DEM N ERG,False,,inan,DEM+N,DEM N,True,a,"1,2",y,,personal-story,caceres2020flex
histaccigrme-40,histaccigrme-40,yab,histaccigrme,,"wa chijpë enirë wïrë yapijtontapïkë warë morone sukase wïrë porerijne, enijne",wa	chi-jpë	enirë	wïrë	yapijtonta-Ø-pïkë	warë	morone	sukase	wïrë	pore-ri-jne	eni-jne,,thus	COP-PST	now	1SG	get.old-IPFV-PROG	thus	painful	all	1SG	leg-POSS-PL	3IN:PX-PL,prt	vi	adv	pro	vi	prt	adv	adv	pro	sus	pro,,"‘por eso ahora que estoy envejeciendo me duele todas mis piernas, estos’",afterthought,,,,,,,,,,n,,personal-story,caceres2020flex
ctoaragrme-14,ctoaragrme-14,yab,ctoaragrme,,"wïrë yejweti yakëtëjrama, mërë mërë wuyejweti",wïrë	y-ejweti	yakëtë-jrama	mërë	mërë	wu-y-ejweti,,1SG	REL-hammock:POS	cut-PROH	3IN:MD	3IN:MD	1SG-REL-hammock:POS,pro	sus	vt	pro	pro	sus,,"no cortes mi chinchorro, ese es mi chinchorro",what is *mërë* doing?,,,,,,,,,,?,,story,caceres2020flex
ctoaragrme-23,ctoaragrme-23,yab,ctoaragrme,,warë onono rë waraijtokomo weseyuru wejsapë tëpëkë,warë	**onono**	rë	**waraijtokomo**	weseyu-ru	wej-sapë	të-	pëkë,,thus	another	EMPH	man	become.mad-IPFV	COP-PERF	3-	about,prt	sus	prt	sus	vi	vi	post:Any-	post,,así el otro hombre estaba bravo con ella,,N PART N,True,PART,hum,N+N,N N,False,s,"2,4",y,rë,story,caceres2020flex
ctoaragrme-31,ctoaragrme-31,yab,ctoaragrme,,"nwa chipëkë wurijyan yarënijpë ti kërë moyochi, tawara ta wurijyan yatanëri",nwa	chi-Ø	pëkë	wurijyan	yarë-ni-jpë	ti	**kërë**	**moyochi**	tawara	ta	wurijyan	yatanë-ri,,thus	COP-IPFV	because	woman	carry-A.NZR-PST.PSN	like	3AN:MD	spider	too	like	woman	young-,prt	vi	post	sus	sus	prt	pro	sus	adv	interj	sus	sus,,"‘por eso se llevó a la mujer la araña, también era mujer joven’",,DEM N,False,,hum,DEM+N,DEM N,False,a,"7,8",y,,story,caceres2020flex
desccasagrme-2,desccasagrme-2,yab,desccasagrme,,"tajne ya okï kunë ta wachori ya,",tajne	ya	okï	kunë-Ø	ta	wacho-ri	ya,,3PL	ERG	yarake	cook-IPFV	like	wife-POSS	ERG,pro	post	sus	vt	interj	sus	post,,‘las mujeres cocinan yarake’,interesting: *tajne ya* sounds like a false start,,,,,,,,,,n,,description,caceres2020flex
desccasagrme-11,desccasagrme-11,yab,desccasagrme,,"nwarë tajne ya përëjpëtiri mërë tareri, wasai yareri",nwarë	tajne	ya	përëj-pëti-ri	**mërë**	**t-are-ri**	wasai	y-are-ri,,thus	3PL	ERG	brak-PLAC-IPFV	3IN:MD	3-leaf-POSS	palm.sp	REL-leaf-POSS,prt	pro	post	v	pro	sus	sus	sus,,"‘así ellos doblan las hojas, las hojas del cucurito",,DEM N,False,,inan,DEM+N,DEM N,False,p,"5,6",y,,description,caceres2020flex
desccasagrme-49,desccasagrme-49,yab,desccasagrme,,"¡ chii %¡ sukase enijnë poreri pëkë, en pëkë, sukase",chii	**sukase**	**eni-jnë**	**pore-ri**	pëkë	en	pëkë	sukase,,ID:hold.down	all	3IN:PX-PL	leg-POSS	about	3IN:PX	about	all,ideo	adv	pro	sus	post	pro	post	adv,,"‘lo pega, en las piernas, por aquí, por todas partes’",not 100% that legs are inanimate,ADV DEM N POSTP,False,,inan,DEM+N,ADV DEM N,False,obl,"2,3,4",y,,description,caceres2020flex
desccasagrme-60,desccasagrme-60,yab,desccasagrme,,petomyakërë wacho chi wejsapë yawo pano,petomyakërë	wacho-Ø	chi-Ø	wej-sapë	yawo	pano,,three	wife-POSS	COP-IPFV	COP-PERF	uncle.VOC	late,adv	sus	vi	vi	sus	prt,,‘tres esposas tenía el finado mi tío’,"I can see 'three women', but what is the structure of the clause?",,,,,,,,,,?,,description,caceres2020flex
desccasagrme-68,desccasagrme-68,yab,desccasagrme,,eni onono pëkë wïrë yewenke wïrë,eni	onono	pëkë	wïrë	y-ewenke	wïrë,,3IN:PX	another	about	1SG	REL-not.know	1SG,pro	sus	post	pro	post	pro,,"‘esto, otras (cosas) yo no sé’","translation suggests missing comma in transcription, there is a pitch reset or something, checks out",,,,,,,,,,n,,description,caceres2020flex
descmensgrme-4,descmensgrme-4,yab,descmensgrme,,wïrë takï kërë nwa ma rë wïrë ijpë pïnirë asakë semana,wïrë	takï	kërë	nwa	ma	rë	wïrë	i-jpë	pïnirë	**asakë**	**semana**,,1SG	CNFRM	3AN:MD	thus	RESTR	EMPH	1SG	put-PST	NEG	two	week,pro	prt	pro	prt	prt	prt	pro	vt	prt	adv	sus,,"‘yo misma, no la dejé así no más, dos semanas’",,ADV N,False,,inan,ADV+N,ADV N,False,adj,"10,11",y,,description,caceres2020flex
descmensgrme-10,descmensgrme-10,yab,descmensgrme,,ana yawankuiri muku wurijyan senema yawë,ana	yawankui-ri	**muku**	**wurijyan**	senema-Ø	yawë,,1+3	punish-IPFV	child	woman	get.period-IPFV	CTMP,pro	vt	sus	sus	vdetr	post,,‘nosotras castigamos a las hijas hembras cuando les viene la regla’,,N Nmod,False,,hum,N+N,N Nmod,False,p,"3,4",y,,description,caceres2020flex
descmensgrme-33,descmensgrme-33,yab,descmensgrme,,maka mukujpë yaye kajsapë,**maka**	**mukujpë**	yaye	kaj-sapë,,palm.sp	small	PERL	weave-ABS.NZR,sus	sus	post	sus,,‘tejido de la concha de un palo de ceiba pequeño’,,N Nmod POSTP,False,,inan,N+N,N Nmod,False,obl,"1,2",y,,description,caceres2020flex
descmensgrme-48,descmensgrme-48,yab,descmensgrme,,"tawarai ma umukuton yatan senema yawë,",tawarai	ma	**u-muku-Ø-ton**	**yatan**	senema-Ø	yawë,,thus.N	RESTR	1SG-daughter-POSS-PL	young	get.period-IPFV	CTMP,sus	prt	sus	sus	vdetr	post,,"‘así, cuando nuestras hijas jóvenes les viene la regla, nosotros’",,N Nmod,False,,hum,N+N,N Nmod,False,s,"3,4",y,,description,caceres2020flex
descmensgrme-63,descmensgrme-63,yab,descmensgrme,,"tawaraij pïnirë wïrë muku rë, wïrë muku rë kërë maniki, enijpëtëno rë wurijyamo",tawaraij	-pïnirë	wïrë	muku-Ø	rë	wïrë	**muku-Ø**	rë	**kërë**	maniki	enijpëtë-no	rë	wurijyamo,,thus.N	-NEG	1SG	daughter-POSS	EMPH	1SG	daughter-POSS	EMPH	3AN:MD	AN.REL	one-NZR	EMPH	woman,sus	-sus:Any	pro	sus	prt	pro	sus	prt	pro	prt	sus	prt	sus,,"‘así no es la hija mía, mi hija aquella, la única mujer’",,N PART DEM,True,PART,hum,DEM+N,N DEM,False,?,"7,9",y,rë,description,caceres2020flex
descmensgrme-63-1,descmensgrme-63,yab,descmensgrme,,"tawaraij pïnirë wïrë muku rë, wïrë muku rë kërë maniki, enijpëtëno rë wurijyamo",tawaraij	-pïnirë	wïrë	muku-Ø	rë	wïrë	muku-Ø	rë	kërë	maniki	**enijpëtë-no**	rë	**wurijyamo**,,thus.N	-NEG	1SG	daughter-POSS	EMPH	1SG	daughter-POSS	EMPH	3AN:MD	AN.REL	one-NZR	EMPH	woman,sus	-sus:Any	pro	sus	prt	pro	sus	prt	pro	prt	sus	prt	sus,,"‘así no es la hija mía, mi hija aquella, la única mujer’",,N PART N,True,PART,hum,N+N,N N,False,?,"11,13",y,rë,description,caceres2020flex
descokigrme-36,descokigrme-36,yab,descokigrme,,nwarë ana sejtëri mërë okï,nwarë	ana	sejtë-ri	**mërë**	**okï**,,thus	1+3	call-IPFV	3IN:MD	yarake,prt	pro	vt	pro	sus,,‘así llamamos a ese yaraki’,,DEM N,False,,inan,DEM+N,DEM N,False,p,"4,5",np,,description,caceres2020flex
descokigrme-39,descokigrme-39,yab,descokigrme,,nwarë ana sejtëri mërë okï,nwarë	ana	sejtë-ri	**mërë**	**okï**,,thus	1+3	call-IPFV	3IN:MD	yarake,prt	pro	vt	pro	sus,,‘así llamamos a ese yaraki’,,DEM N,False,,inan,DEM+N,DEM N,False,p,"4,5",np,,description,caceres2020flex
descokigrme-48,descokigrme-48,yab,descokigrme,,nwarë ijmojkasemï mërë okï,nwarë	ijmojka-se-mï	**mërë**	**okï**,,thus	cook-PTCP-NZR	3IN:MD	yarake,prt	sus	pro	sus,,‘así se cocina ese yaraki’,,DEM N,False,,inan,DEM+N,DEM N,False,p,"3,4",y,,description,caceres2020flex
descokigrme-50,descokigrme-50,yab,descokigrme,,tajweremï mërë tanapï,tajwere-mï	mërë	tanapï,,sweet-NZR	3IN:MD	soft.drink,sus	pro	sus,,‘cuando está dulce es tanapï’,what is *mërë* doing?,,,,,,,,,,?,,description,caceres2020flex
descokigrme-54,descokigrme-54,yab,descokigrme,,"wïrë mukutomo pana, wïrë mukuru michi marë enijpotono rë wïrë mukuru wurijyamo",wïrë	muku-tomo	pana	wïrë	**muku-ru**	**michi**	marë	enijpoto-no	rë	wïrë	muku-ru	wurijyamo,,1SG	child-PL	ADRS	1SG	child-POSS	3AN:PX	IN.REL	one-NZR	EMPH	1SG	child-POSS	woman,pro	sus	post	pro	sus	pro	prt	sus	prt	pro	sus	sus,,"‘a mis hijos, esta mi hija, mi hija mujer es una sola’",,N DEM,False,,hum,DEM+N,N DEM,False,s_nvp,"5,6",y,,description,caceres2020flex
conv1stenc-7,conv1stenc-7,yab,conv1stenc,,"Merisiyo maijtu taji rë warotasentomo wari pëkë, chikiri pëkë, mïjna ijpuruya",**Merisiyo**	**maijtu-Ø**	taji	rë	warota-se-n-tomo	wari	pëkë	chikiri	pëkë	mïjna	ijpuruya,,	chief-POSS	?	EMPH	work-PTCP-NZR-PL	plant.sp	about	rubber	about	there	upriver,	sus	prt	prt	vi-v>adv-adv>sus-sus:(Plural)	sus	post	sus	post	adv	adv,,‘los obreros de Melicio eran los que trabajaban sarrapia y chicle río arriba’,,N Nmod,False,,hum,N+N,N Nmod,True,possr,"1,2",y,,conversation,caceres2020flex
conv1stenc-9,conv1stenc-9,yab,conv1stenc,,tajne kwa ta tëwï korokï nepïrï,tajne	kwa ta	**tëwï**	**korokï-Ø**	nepï-rï,,3PL	thus	3SG	stuff-POSS	bring-IPFV,pro	prt	pro	sus	vt,,‘### traía sus corotos’,,DEM N Vt,False,,inan,DEM+N,DEM N,True,p,"3,4",y,,conversation,caceres2020flex
conv1stenc-10,conv1stenc-10,yab,conv1stenc,,imuku tesej taji Javier,i-muku-Ø	t-esej	taji	Javier,,3-child-POSS	3-name	?	,sus	sus	prt	,,‘el nombre de su hijo era Javier’,why is there a *t-* on 'name'?,,,,,,,,,,n,,conversation,caceres2020flex
conv1stenc-33,conv1stenc-33,yab,conv1stenc,,nwarë yapijtom pano wëjkapëjtopojpë takï mërë,nwarë	**yapijtom**	pano	wëjka-pëj-topo-jpë	takï	**mërë**,,thus	old	late	fall-PLAC-CIRC-PST.PSN	CNFRM	3IN:MD,prt	sus	prt	vi-v>v-v>sus-sus:Any	prt	pro,,"‘así, eso es donde se cayó el finado viejo’",,N PART Vi PART DEM,True,multiple,hum,DEM+N,N DEM,False,s,"2,6",y,,conversation,caceres2020flex
conv1stenc-35,conv1stenc-35,yab,conv1stenc,,ana pëkë takërë rë onono wurijyan yakarajpë,ana	pëkë	t-akërë	rë	**onono**	**wurijyan**	yakara-jpë,,1+3	about	3-COM	EMPH	another	woman	believe-PST,pro	post	post	prt	sus	sus	vt,,"‘por nosotras, con él, creyó que eramos otra mujer’",,Nmod N Vt,False,,hum,N+N,Nmod N,True,p,"5,6",y,,conversation,caceres2020flex
conv1stenc-36,conv1stenc-36,yab,conv1stenc,,"makë pano, makë pano onono wurijyamo wara makë pan yakarajpë",makë	pano	makë	pano	**onono**	**wurijyamo**	wara	makë	pan	yakara-jpë,,mother:VOC	late	mother:VOC	late	another	woman	like	mother:VOC	late	believe-PST,sus	prt	sus	prt	sus	sus	post	sus	prt	vt,,‘creía que mi mamá era como otra mujer’,,Nmod N POSTP,False,,hum,N+N,Nmod N,False,obl,"5,6",y,,conversation,caceres2020flex
conv1stenc-37,conv1stenc-37,yab,conv1stenc,,aniki pojtëjpë tawarai yapijtomo,aniki	pojtë-jpë	**tawarai**	**yapijtomo**,,who	want-PST	thus.N	old,interr	vt	sus	sus,,"‘quién será que iba a querer a alguien así, un viejo’",,N Nmod,False,,hum,N+N,N Nmod,False,p,"3,4",y,,conversation,caceres2020flex
conv1stenc-74,conv1stenc-74,yab,conv1stenc,,"tëwï takï isere, sere yawakanijpë, tëwï wurijyamo warotari ëjpïna",tëwï	takï	i-sere-Ø	sere	yawaka-ni-jpë	**tëwï**	**wurijyamo**	warota-ri	ëjpïna,,3SG	CNFRM	3-manioc-POSS	manioc	sow-A.NZR-PST.PSN	3SG	woman	work-IPFV	a.lot,pro	prt	sus	sus	sus	pro	sus	vi	adv,,"‘ella tenía mucha yuca, era sembradora de yuca, esa mujer trabajaba mucho’",,DEM N,False,,hum,DEM+N,DEM N,False,s,"6,7",y,,conversation,caceres2020flex
conv1stenc-78,conv1stenc-78,yab,conv1stenc,,"ij ti ana yapëjpo wejtane, onono wurijyan yakarajpë onono",ij	ti	ana	yapëj-po-Ø	wej-tane	**onono**	**wurijyan**	yakara-jpë	**onono**,,	like	1+3	seize-DES-IPFV	COP-CNCS	another	woman	believe-PST	another,	prt	pro	vt	adv	sus	sus	vt	sus,,‘aunque nos quería agarrar creyendo que eramos como otras mujeres’,,Nmod N Vt Nmod,False,,hum,N+N,Nmod N Nmod,True,p,"6,7,9",y,,conversation,caceres2020flex
conv1stenc-79,conv1stenc-79,yab,conv1stenc,,ana yarachin pëkë tëwï waraijtokomo kampra pëkë,ana	y-arachin	pëkë	**tëwï**	**waraijtokomo**	kampra	pëkë,,1+3	REL-fear	because	3SG	man	big	about,pro	sus:Any-sus  (ni)	post	pro	sus	sus	post,,‘porque nosotros teníamos miedo con ese hombre grande’,,DEM n N POSTP,True,n,hum,DEM+N,DEM N,False,obl,"4,5",y,,conversation,caceres2020flex
conv1stenc-114,conv1stenc-114,yab,conv1stenc,,yutu rë chijpë takï mërë Manapiare mare,yutu	rë	chi-jpë	takï	mërë	Manapiare	mare,,wilderness	EMPH	COP-PST	CNFRM	3IN:MD	Manapiare	IN.REL,sus	prt	vi	prt	pro	n	prt,,"‘lo que es Manapiare, era puro monte’","ambiguous, leaving out",,,,,,,,,,X,,conversation,caceres2020flex
conv1stenc-128,conv1stenc-128,yab,conv1stenc,,mërë Poroto yïpïrï tajtoj mare ya,**mërë**	**Poroto**	yïpï-rï	taj-toj	mare	ya,,3IN:MD		mount-POSS	say-CIRC	IN.REL	notERG,pro		sus	sus	prt	prt,,‘donde está el cerro que le llaman Poroto’,DEM likely modifying whole NP,DEM N,False,,inan,DEM+N,DEM N,True,possr,"1,2",y,,conversation,caceres2020flex
conv1stenc-132,conv1stenc-132,yab,conv1stenc,,petomyakërë kanajmunu katupumasapë,**petomyakërë**	**kanajmunu**	katupuma-sapë,,three	hill	group-ABS.NZR,adv	sus	sus,,‘estaban tres montones grandes amontonados’,,ADV N,False,,inan,ADV+N,ADV N,True,possr,"1,2",y,,conversation,caceres2020flex
ctowaru-4,ctowaru-4,yab,ctowaru,,wurijyan poye tawara wurijyan yatam poyeno,wurijyan	poye	tawara	**wurijyan**	**yatam**	poye-no,,woman	about	too	woman	young	about-NZR,sus	post	adv	sus	sus	sus,,‘por una muchacha’,,N Nmod,False,,hum,N+N,N Nmod,True,possr,"4,5",y,,story,caceres2020flex
ctowaru-5,ctowaru-5,yab,ctowaru,,yenepepëjtëkë neke ne kërë mapararu,yenepe-pëj-të-kë	neke	ne	**kërë**	**mapararu**,,shoo.away-PLAC-PL-IMP	CONTRAST	INTS	3AN:MD	chicken,v	prt	prt	pro	sus,,‘espántalos esos pollos’,,DEM N,False,,anim,DEM+N,DEM N,False,p,"4,5",y,,story,caceres2020flex
ctowaru-8,ctowaru-8,yab,ctowaru,,"wurijyantomo, okï yamanpëjtëkë me tase wejsaj ta iyajtëpe kërë ya joti ya",wurijyan-tomo	okï	yaman-pëj-të-kë	me	ta-se	wej-saj	ta	iyajtëpe	**kërë**	ya	**joti**	ya,,woman-PL	yarake	make-PLAC-PL-IMP	POL	say-PFV.PST	COP-PERF	like	first	3AN:MD	ERG	Joti	ERG,sus	sus	v	prt	vt	vi	interj	adv	pro	post	sus	post,,"‘a la mujer, dijo preparen yaraki primero aquel, el joti’",,N ERG N ERG,True,ERG,hum,N+N,N N,True,a,"9,11",y,,story,caceres2020flex
ctowaru-19,ctowaru-19,yab,ctowaru,,"warë imu yakërë ma wejsaj ti ta, imu warë imukuru, yatanë",warë	imu	y-akërë	ma	wej-saj	ti	ta	imu	warë	i-muku-ru	yatanë,,thus	3:father:POS	REL-COM	RESTR	COP-PERF	like	like	3:father:POS	thus	3-child-POSS	young,prt	sus	post	prt	vi	prt	interj	sus	prt	sus	sus,,"‘así con su papá solamente, el papá y el hijo, un muchacho’",afterthought,,,,,,,,,,n,,story,caceres2020flex
ctowaru-22,ctowaru-22,yab,ctowaru,,"ë’ë, tatemekïja wejtane tëwï, onono ya yakaramase, mëpojtëja ta kërë wurijyamo ya",ë’ë	ta-temekï-ja	wej-tane	tëwï	onono	ya	yakarama-se	më-pojtë-ja	ta	**kërë**	**wurijyamo**	ya,,yes	3O-be.stingy-NEG	COP-CNCS	3SG	another	ERG	tell-PFV.PST	2-want-NEG	like	3AN:MD	woman	ERG,prt	vt	adv	pro	sus	post	vt	vt	interj	pro	sus	post,,"‘aunque no lo mezquinaba, otra persona le contó ""no te quiere pues, esa mujer""’",,DEM N ERG,False,,hum,DEM+N,DEM N,True,a,"10,11",y,,story,caceres2020flex
ctowaru-31,ctowaru-31,yab,ctowaru,,mëkïsantomo neke n ti jotitomo takï tajne yënija wejsapë ti tapëkë,**mëkïsantomo**	neke	n	ti	**joti-tomo**	takï	tajne	yëni-ja	wej-sapë	ti	tapëkë,,3AN:RM:PL	CONTRAST	INTS	like	Joti-PL	CNFRM	3PL	drink-NEG	COP-PERF	like	that.s.why,pro	prt	prt	prt	sus	prt	pro	vt	vi	prt	prt,,"‘aquellos, los jotis, no tomaron, por eso dijeron’",,DEM PART PART PART N,True,multiple,hum,DEM+N,DEM N,False,?,"1,5",y,neke; ne; ti,story,caceres2020flex
ctowaru-36,ctowaru-36,yab,ctowaru,,tajne ma ana wësarë ta ti waraijto pana yapijtom pana,tajne	ma	ana	wë-sarë	ta-Ø	ti	**waraijto-Ø**	pana	**yapijtom**	pana,,3PL	RESTR	1+3	kill-INM	say-IPFV	like	husband-POSS	ADRS	old	ADRS,pro	prt	pro	vt	vt	prt	sus	post	sus	post,,"‘ellos nos están matando, le dijo a su esposo, a su viejo’",,N POSTP N POSTP,True,POSTP,hum,N+N,N N,False,obl,"7,9",y,,story,caceres2020flex
ctowaru-40,ctowaru-40,yab,ctowaru,,tëwï wurijyamo ya,**tëwï**	**wurijyamo**	ya,,3SG	woman	ERG,pro	sus	post,,‘¿la mujer?’,,DEM N ERG,False,,hum,DEM+N,DEM N,True,a,"1,2",y,,story,caceres2020flex
ctowaru-49,ctowaru-49,yab,ctowaru,,awata aniki ne wurijyamo tëwï wejsapë wanene pano pïnika tewenkejra wejsapë,awata	aniki	ne	**wurijyamo**	**tëwï**	wej-sapë	wanene	pano	pïnika	t-ewenke-jra	wej-sapë,,I.dunno	who	INTS	woman	3SG	COP-PERF	aunt:VOC	late	PROB	3-not.know-NEG	COP-PERF,prt	interr	prt	sus	pro	vi	sus	prt	prt	post	vi,,"‘¡no sé! quién era esa mujer, la finada mi tía tal vez sabía’",,N DEM,False,,hum,DEM+N,N DEM,False,s_nvp,"4,5",y,,story,caceres2020flex
ctowaru-53,ctowaru-53,yab,ctowaru,,warë mërë kanawa yaka wëjkase,warë	**mërë**	**kanawa**	yaka	wëjka-se,,thus	3IN:MD	canoe	into	fall-PFV.PST,prt	pro	sus	post	vi,,‘así se cayó adentro de la canoa’,,DEM N POSTP,False,,inan,DEM+N,DEM N,False,obl,"2,3",y,,story,caceres2020flex
ctowaru-58,ctowaru-58,yab,ctowaru,,nwarë pïnika entonokontomo warotaniyantomo pïnika,nwarë	pïnika	**ento-no-kontomo**	**warota-ni-yantomo**	pïnika,,thus	PROB	here-NZR-PL	work-A.NZR-PL	PROB,prt	prt	sus	sus	prt,,"‘así tal vez, tal vez eran trabajadores de aquí’",,Nmod N,False,,hum,N+N,Nmod N,False,nvp,"3,4",y,,story,caceres2020flex
ctowaru-77,ctowaru-77,yab,ctowaru,,mïntë pïnika yïpï kampra pïnika tëwï yëye tajne yise tawara rë nwarë,mïntë	pïnika	yïpï	kampra	pïnika	**tëwï**	**yëye**	tajne	yi-se	tawara	rë	nwarë,,there	PROB	mount	big	PROB	3SG	tree	3PL	put-PFV.PST	thus	EMPH	thus,adv	prt	sus	sus	prt	pro	sus	pro	vt	adv	prt	prt,,"‘allá tal vez, en el cerro grande, ellos pusieron un palo así (como puente para cruzar)’",,DEM N,False,,inan,DEM+N,DEM N,False,p,"6,7",np,,story,caceres2020flex
ctowaru-83,ctowaru-83,yab,ctowaru,,warë mïjna patëtojpe yëye tajne yiche patëtojpe warë yëye mërë tajne ya mase,warë	mïjna	patë-tojpe	yëye	tajne	yi-che	patë-tojpe	warë	**yëye**	**mërë**	tajne	ya	ma-se,,thus	there	cross-PURP	tree	3PL	put-PFV.PST	cross-PURP	thus	tree	3IN:MD	3PL	ERG	throw-PFV.PST,prt	adv	adv	sus	pro	vt	adv	prt	sus	pro	pro	post	vt,,"‘así allá, pusieron un palo para pasar, después lo botaron’",,N DEM,False,,inan,DEM+N,N DEM,False,p,"9,10",y,,story,caceres2020flex
ctorosq-4,ctorosq-4,yab,ctorosq,,karakachi tëwï##,**karakachi**	**tëwï**,,ring.worm	3SG,sus	pro,,,,N DEM,False,,anim,DEM+N,N DEM,False,?,"1,2",y,,story,caceres2020flex
ctorosq-6,ctorosq-6,yab,ctorosq,,"wapure, waputëse, wapuremï mujya wëra mërë ya pïnika",wapure	waputë-se	**wapure-mï**	**mujyanë**	wëra	mërë	ya	pïnika,,round.bellied	get.belly-PFV.PST	round.bellied-NZR	pregnant	like	2SG	notERG	PROB,adv	vi	sus	sus	post	pro	prt	prt,,"‘era barrigona como una embarazada, usted será’",,Nmod N POSTP,False,,hum,N+N,Nmod N,False,obl,"3,4",y,,story,caceres2020flex
ctorosq-7,ctorosq-7,yab,ctorosq,,"wïrë waraijto yakërë mëyonkorinse, mërë yopojpë kërë mëmuku maniki, ta wejsaj ta",wïrë	waraijto-Ø	y-akërë	më-yonkorin-se	mërë	yopo-jpë	**kërë**	**më-muku-Ø**	maniki	ta-Ø	wej-saj	ta,,1SG	husband-POSS	REL-COM	2-play-PFV.PST	2SG	search-PST	3AN:MD	2-child-POSS	AN.REL	say-IPFV	COP-PERF	like,pro	sus	post	vi	pro	vt	pro	sus	prt	vt	vi	interj,,"‘con mi marido usted estaba jugando, tu lo buscaste ese niño que tienes, le dijo la otra’",,DEM N,False,,hum,DEM+N,DEM N,False,p,"7,8",y,,story,caceres2020flex
ctorosq-9,ctorosq-9,yab,ctorosq,,"tëwï wurijyamo yawari, ëkë wurijyamo tarojpë?",**tëwï**	**wurijyamo**	yawa-ri	ëkë	wurijyamo	taro-jpë,,3SG	woman	search-IPFV	which	woman	say-PST,pro	sus	vt		sus	vt,,"la mujer buscaba, cuál de las mujeres lo dijo?",,DEM N,False,,hum,DEM+N,DEM N,False,a,"1,2",y,,story,caceres2020flex
ctorosq-20,ctorosq-20,yab,ctorosq,,"aniki neke ne kërë maniki, kërë rujruku yemetojpe, wïrë yemese kene, wïrë të neke ne rujruku yemese ne, wïrë yemepori taro",aniki	neke	ne	kërë	maniki	kërë	rujruku	yeme-tojpe	wïrë	yeme-se	kene	wïrë	të-Ø	neke	ne	rujruku	yeme-se	ne	wïrë	yeme-po-ri	taro,,who	CONTRAST	INTS	3AN:MD	AN.REL	3AN:MD	wild.grape	eat.fruit-FUT	1SG	eat.fruit-SUP		1SG	go-IPFV	CONTRAST	INTS	wild.grape	eat.fruit-SUP	INTS	1SG	eat.fruit-DES-IPFV	say:IPFV,interr	prt	prt	pro	prt	pro	sus	vt	pro	vt		pro	vi	prt	prt	sus	vt	prt	pro	vt	vt,,"‘quién será ese que estaba ahí, para comer rujruku, voy a ir a comer rujruku’",what is *kërë*,,,,,,,,,,?,,story,caceres2020flex
ctorosq-21,ctorosq-21,yab,ctorosq,,tëpëkëpene ijtëse tëwï wurijyamo,të-	pëkëpene	ij-të-se	**tëwï**	**wurijyamo**,,3-	alone	3-go-PFV.PST	3SG	woman,post:Any-	post	vi	pro	sus,,‘se fue sola esa mujer’,,DEM N,False,,hum,DEM+N,DEM N,False,s,"4,5",y,,story,caceres2020flex
ctorosq-33,ctorosq-33,yab,ctorosq,,"wëjtëkë wëjtëkë, ta ti ta, tëwï wurijyamo ya",wëjtë-kë	wëjtë-kë	ta-Ø	ti	ta	**tëwï**	**wurijyamo**	ya,,go.down-IMP	go.down-IMP	say-IPFV	like	like	3SG	woman	ERG,vi	vi	vt	prt	interj	pro	sus	post,,"‘baja, baja, dijo la mujer’",,DEM N ERG,False,,hum,DEM+N,DEM N,True,a,"6,7",y,,story,caceres2020flex
ctorosq-35,ctorosq-35,yab,ctorosq,,nopan ti tëwï kukuchi,nopa-n	ti	**tëwï**	**kukuchi**,,good-NZR	like	3SG	Kukuchi,sus	prt	pro	n,,"‘kukuchi era bonito, el kukuchi’",,DEM N,False,,hum,DEM+N,DEM N,False,s_nvp,"3,4",y,,story,caceres2020flex
ctorosq-36,ctorosq-36,yab,ctorosq,,"kukuchi tëwï, nopano, yatanë",**kukuchi**	**tëwï**	nop-ano	yatanë,,Kukuchi	3SG	good-NZR	young,n	pro	sus	sus,,"el kukuchí, bie",,DEM N,False,,hum,DEM+N,DEM N,False,?,"1,2",y,,story,caceres2020flex
ctorosq-39,ctorosq-39,yab,ctorosq,,"mënï irachari, kwase neke ne mënï",**mënï**	**i-racha-ri**	kwase	neke	ne	mënï,,3IN:RM	3-blow.gun-POSS	how	CONTRAST	INTS	3IN:RM,pro	sus	interr	prt	prt	pro,,"‘su cerbatana, como se llama’",,DEM N,False,,inan,DEM+N,DEM N,False,?,"1,2",y,,story,caceres2020flex
ctorosq-54,ctorosq-54,yab,ctorosq,,kwase neke ne teseti tëwï,kwase	neke	ne	**t-eseti**	**tëwï**,,how	CONTRAST	INTS	3-name	3SG,interr	prt	prt	sus	pro,,¿cómo se llama ese? ,,N DEM,False,,inan,DEM+N,N DEM,False,s_nvp,"4,5",y,,story,caceres2020flex
